s1_id,other_id,other_source,label,name_token_jaccard,name_levenshtein,name_tfidf_cosine,address_token_jaccard,address_levenshtein,exact_name_match,missing_address,country_match
S1-457808243,S2-721038207,S2,0,0.0,0.3870967741935484,0.0,0.0,0.41379310344827597,0,0,1
S1-622062423,S2-820615151,S2,0,0.0,0.39130434782608686,0.0,0.0,0.3492063492063492,0,0,1
S1-377672846,S2-157773311,S2,1,0.6,0.8108108108108109,0.6439283932586745,0.5555555555555556,0.6027397260273972,0,0,1
S1-13487981,S3-50848758,S3,1,1.0,1.0,1.0,0.0,0.0,1,1,1
S1-185116101,S3-624217768,S3,0,0.0,0.24242424242424243,0.0,0.0,0.3561643835616438,0,0,1
S1-435170937,S3-792407205,S3,0,0.0,0.0,0.0,0.041666666666666664,0.3522012578616353,0,0,1
S1-216289741,S2-245952012,S2,1,0.3333333333333333,0.9090909090909091,0.440882099498658,0.75,0.6027397260273972,0,0,1
S1-159312528,S3-631270109,S3,0,0.0,0.38888888888888884,0.0,0.0,0.3555555555555555,0,0,1
S1-950732864,S2-167760369,S2,1,0.0,0.0,0.0,1.0,0.9571428571428572,0,0,1
S1-373231315,S3-670860865,S3,0,0.0,0.303030303030303,0.0,0.0,0.32098765432098764,0,0,1
S1-659233224,S3-475158846,S3,0,0.0,0.3414634146341463,0.0,0.0,0.37735849056603776,0,0,1
S1-404510212,S3-988287034,S3,0,0.0,0.43478260869565216,0.0,0.0,0.31999999999999995,0,0,1
S1-915403845,S3-202199401,S3,0,0.0,0.27586206896551724,0.0,0.0,0.33333333333333337,0,0,1
S1-417427401,S3-256958151,S3,0,0.0,0.29166666666666663,0.0,0.0,0.40540540540540543,0,0,1
S1-97066362,S3-299912875,S3,0,0.0,0.4,0.0,0.0,0.4,0,0,1
S1-501784685,S3-7457553,S3,1,0.5,0.8,0.7358492928543823,0.0,0.0,0,1,1
S1-552873887,S2-685632729,S2,0,0.0,0.0,0.0,0.0,0.2828282828282829,0,0,1
S1-370023865,S2-899148380,S2,1,0.0,0.6086956521739131,0.0,0.9130434782608695,0.9027237354085603,0,0,1
S1-973665438,S2-305158023,S2,0,0.0,0.339622641509434,0.0,0.08333333333333333,0.36923076923076925,0,0,1
S1-457929606,S2-963043727,S2,0,0.0,0.3902439024390244,0.0,0.0,0.0,0,1,1
S1-219743351,S2-534502439,S2,0,0.0,0.326530612244898,0.0,0.0,0.2941176470588235,0,0,1
S1-623749005,S3-232228931,S3,0,0.0,0.3414634146341463,0.0,0.0,0.3076923076923077,0,0,1
S1-588429221,S2-993633268,S2,0,0.0,0.23809523809523814,0.0,0.0,0.37209302325581395,0,0,1
S1-384596708,S3-282250085,S3,0,0.0,0.2857142857142857,0.0,0.05263157894736842,0.3655913978494624,0,0,1
S1-77899382,S2-383898527,S2,0,0.0,0.35,0.0,0.0,0.42622950819672134,0,0,1
S1-887863367,S2-434939915,S2,0,0.0,0.31999999999999995,0.0,0.0,0.24,0,0,1
S1-583158915,S3-494291019,S3,0,0.0,0.33898305084745756,0.0,0.07692307692307693,0.3902439024390244,0,0,1
S1-244874782,S3-826476182,S3,0,0.0,0.2978723404255319,0.0,0.0,0.3157894736842105,0,0,1
S1-563151729,S2-239935460,S2,0,0.0,0.19512195121951215,0.0,0.0,0.410958904109589,0,0,1
S1-665216851,S3-771436457,S3,0,0.0,0.2857142857142857,0.0,0.0,0.4225352112676056,0,0,1
S1-428612213,S3-167552743,S3,0,0.0,0.36363636363636365,0.0,0.0,0.30065359477124187,0,0,1
S1-593574363,S2-51830426,S2,1,0.3333333333333333,0.9285714285714286,0.5167858720902738,0.8888888888888888,0.7857142857142857,0,0,1
S1-536097534,S3-242586355,S3,1,1.0,1.0,1.0,0.375,0.7837837837837838,1,0,1
S1-580221993,S3-86776248,S3,0,0.0,0.24242424242424243,0.0,0.0,0.30000000000000004,0,0,1
S1-409478779,S2-941692644,S2,1,0.5,0.9090909090909091,0.723483654266812,0.8,0.9019607843137255,0,0,1
S1-684914513,S2-428007253,S2,0,0.0,0.2962962962962963,0.0,0.0,0.3529411764705882,0,0,1
S1-730446864,S3-250563771,S3,0,0.0,0.4067796610169492,0.0,0.0,0.28125,0,0,1
S1-842655023,S3-715618194,S3,0,0.0,0.19999999999999996,0.0,0.0,0.2222222222222222,0,0,1
S1-638059044,S3-975119411,S3,0,0.0,0.29268292682926833,0.0,0.0,0.32432432432432434,0,0,1
S1-288275475,S3-93515629,S3,0,0.0,0.32558139534883723,0.0,0.0,0.2823529411764706,0,0,1
S1-475984248,S3-130143020,S3,0,0.0,0.33333333333333337,0.0,0.0,0.40909090909090906,0,0,1
S1-978475889,S2-794771614,S2,0,0.0,0.25806451612903225,0.0,0.0,0.0,0,1,1
S1-995112848,S2-872282482,S2,0,0.0,0.4117647058823529,0.0,0.1111111111111111,0.29032258064516125,0,0,1
S1-612212624,S3-635838795,S3,1,0.6666666666666666,0.8947368421052632,0.8634112090513446,0.0,0.0,0,1,1
S1-5176861,S2-792981694,S2,0,0.0,0.36,0.0,0.0,0.33333333333333337,0,0,1
S1-429155792,S3-692411506,S3,0,0.0,0.3076923076923077,0.0,0.0,0.3783783783783784,0,0,1
S1-147760108,S3-585410025,S3,0,0.0,0.32258064516129037,0.0,0.0,0.27083333333333337,0,0,1
S1-936615132,S3-445872799,S3,0,0.0,0.33333333333333337,0.0,0.0,0.4565217391304348,0,0,1
S1-999845927,S3-200274166,S3,0,0.0,0.3846153846153846,0.0,0.0,0.25396825396825395,0,0,1
S1-627120286,S3-539006134,S3,0,0.0,0.19999999999999996,0.0,0.0,0.33644859813084116,0,0,1
S1-252642244,S2-935452149,S2,0,0.0,0.37209302325581395,0.0,0.0,0.33898305084745756,0,0,1
S1-204372228,S2-964935672,S2,1,1.0,1.0,1.0,0.625,0.9066666666666666,1,0,1
S1-456571011,S3-416691092,S3,0,0.0,0.48275862068965514,0.0,0.0,0.2666666666666667,0,0,1
S1-242981469,S2-423106497,S2,0,0.0,0.25,0.0,0.0,0.3313609467455622,0,0,1
S1-882119947,S3-430709023,S3,0,0.0,0.22857142857142854,0.0,0.0,0.31034482758620685,0,0,1
S1-114765371,S2-6251356,S2,0,0.0,0.34285714285714286,0.0,0.10344827586206896,0.3646408839779005,0,0,1
S1-764586323,S2-198756646,S2,0,0.0,0.36734693877551017,0.0,0.0,0.4444444444444444,0,0,1
S1-893017965,S3-158823627,S3,0,0.0,0.4,0.0,0.0,0.18055555555555558,0,0,1
S1-575514005,S3-737265142,S3,0,0.0,0.31034482758620685,0.0,0.0,0.36111111111111116,0,0,1
S1-883879647,S2-660184860,S2,0,0.0,0.2222222222222222,0.0,0.0,0.3943661971830986,0,0,1
S1-220136025,S3-850752795,S3,0,0.0,0.3529411764705882,0.0,0.0,0.2857142857142857,0,0,1
S1-451171445,S2-254951532,S2,1,0.0,0.9180327868852458,0.0,1.0,0.6756756756756757,0,0,1
S1-891122756,S2-851846119,S2,0,0.0,0.2592592592592593,0.0,0.0,0.3448275862068966,0,0,1
S1-250700958,S3-139463757,S3,0,0.0,0.3076923076923077,0.0,0.0,0.2816901408450704,0,0,1
S1-485252516,S2-754416884,S2,1,0.4,0.9444444444444444,0.6959224895877294,0.7857142857142857,0.912,0,0,1
S1-599927020,S2-918618962,S2,0,0.0,0.2857142857142857,0.0,0.0,0.39370078740157477,0,0,1
S1-859913901,S3-643946616,S3,0,0.0,0.3448275862068966,0.0,0.0,0.36363636363636365,0,0,1
S1-116904162,S3-245022091,S3,0,0.0,0.36363636363636365,0.0,0.0,0.30000000000000004,0,0,1
S1-704098244,S2-798955717,S2,0,0.0,0.4324324324324324,0.0,0.0,0.45045045045045046,0,0,1
S1-102422131,S2-638396651,S2,0,0.0,0.3829787234042554,0.0,0.0,0.4,0,0,1
S1-438718645,S3-303952868,S3,0,0.0,0.33333333333333337,0.0,0.0,0.38848920863309355,0,0,1
S1-907084274,S2-812237253,S2,0,0.0,0.326530612244898,0.0,0.0,0.3076923076923077,0,0,1
S1-19974090,S2-301834228,S2,1,1.0,1.0,0.9999999999999998,0.8181818181818182,0.8888888888888888,1,0,1
S1-990847455,S3-471650534,S3,0,0.0,0.31999999999999995,0.0,0.08,0.39473684210526316,0,0,1
S1-377283955,S3-728550260,S3,0,0.0,0.36734693877551017,0.0,0.0,0.368421052631579,0,0,1
S1-102699994,S3-994938625,S3,0,0.0,0.3125,0.0,0.0,0.33333333333333337,0,0,1
S1-586812083,S2-931308152,S2,0,0.0,0.4,0.0,0.1,0.4666666666666666,0,0,1
S1-524070740,S2-315654935,S2,0,0.0,0.32558139534883723,0.0,0.0,0.28125,0,0,1
S1-4415160,S2-756661900,S2,0,0.0,0.30000000000000004,0.0,0.0,0.3125,0,0,1
S1-41889538,S2-337307558,S2,0,0.0,0.30000000000000004,0.0,0.0,0.3508771929824561,0,0,1
S1-107246032,S3-135058822,S3,0,0.0,0.29166666666666663,0.0,0.0,0.3661971830985915,0,0,1
S1-879372571,S2-955526768,S2,0,0.0,0.37209302325581395,0.0,0.0,0.3146067415730337,0,0,1
S1-798852290,S2-473738460,S2,0,0.125,0.5,0.08413452636073199,0.0,0.2857142857142857,0,0,1
S1-842613592,S2-345983648,S2,0,0.0,0.43478260869565216,0.0,0.0,0.34782608695652173,0,0,1
S1-157622103,S2-390599975,S2,0,0.0,0.27586206896551724,0.0,0.08333333333333333,0.417910447761194,0,0,1
S1-713410561,S3-743017058,S3,1,0.0,0.6451612903225806,0.0,0.5714285714285714,0.7536231884057972,0,0,1
S1-845621546,S2-776779253,S2,1,0.0,0.0,0.0,0.46153846153846156,0.47244094488188976,0,0,1
S1-311399320,S2-406283734,S2,0,0.0,0.4761904761904761,0.0,0.0,0.3571428571428571,0,0,1
S1-145340949,S3-42499592,S3,0,0.0,0.368421052631579,0.0,0.0,0.3508771929824561,0,0,1
S1-965627375,S3-584146318,S3,1,1.0,0.75,1.0,0.2727272727272727,0.5974025974025974,0,0,1
S1-827593226,S3-191181949,S3,0,0.0,0.29166666666666663,0.0,0.0,0.33766233766233766,0,0,1
S1-554215618,S2-374043975,S2,1,0.5,0.92,0.5148557291716938,0.625,0.8055555555555556,0,0,1
S1-980189751,S3-113167232,S3,0,0.0,0.14814814814814814,0.0,0.0,0.21505376344086025,0,0,1
S1-987764095,S3-175601537,S3,0,0.0,0.3076923076923077,0.0,0.0,0.36111111111111116,0,0,1
S1-546939276,S2-98925375,S2,0,0.0,0.31034482758620685,0.0,0.0,0.3650793650793651,0,0,1
S1-554690239,S2-202582963,S2,0,0.0,0.19999999999999996,0.0,0.0,0.32499999999999996,0,0,1
S1-461724399,S3-950945883,S3,0,0.0,0.3157894736842105,0.0,0.0,0.32432432432432434,0,0,1
S1-131113947,S3-261686964,S3,0,0.0,0.24390243902439024,0.0,0.0,0.0,0,1,1
S1-83789568,S3-338032213,S3,0,0.0,0.3870967741935484,0.0,0.0,0.368421052631579,0,0,1
S1-329416143,S3-935003569,S3,1,1.0,1.0,1.0,0.42857142857142855,0.7619047619047619,1,0,1
S1-262879436,S3-880035109,S3,0,0.0,0.13953488372093026,0.0,0.0,0.3733333333333333,0,0,1
S1-177944567,S3-797361283,S3,0,0.0,0.3902439024390244,0.0,0.0,0.36363636363636365,0,0,1
S1-13197430,S3-20061766,S3,0,0.0,0.375,0.0,0.0,0.2857142857142857,0,0,1
S1-931630718,S2-829377692,S2,0,0.0,0.4,0.0,0.0,0.32432432432432434,0,0,1
S1-971126366,S2-482151956,S2,0,0.0,0.1578947368421053,0.0,0.1,0.4516129032258065,0,0,1
S1-648779109,S2-899314928,S2,0,0.0,0.35,0.0,0.0,0.3492063492063492,0,0,1
S1-361231645,S3-928962103,S3,1,1.0,0.52,1.0000000000000002,0.6,0.5,0,0,1
S1-144263077,S3-778130343,S3,1,0.0,0.0,0.0,0.75,0.9182389937106918,0,0,1
S1-789519171,S3-970239497,S3,0,0.0,0.20408163265306123,0.0,0.0,0.36090225563909767,0,0,1
S1-567743591,S3-808624815,S3,0,0.0,0.1333333333333333,0.0,0.1,0.33333333333333337,0,0,1
S1-101965355,S2-415940752,S2,0,0.0,0.36,0.0,0.0625,0.5087719298245614,0,0,1
S1-794292033,S2-991688309,S2,0,0.0,0.17391304347826086,0.0,0.041666666666666664,0.3439490445859873,0,0,1
S1-690121696,S2-517520163,S2,0,0.0,0.34042553191489366,0.0,0.0,0.3846153846153846,0,0,1
S1-394957608,S3-815062981,S3,1,0.5,0.7906976744186046,0.8137784653113854,0.7142857142857143,0.5714285714285714,0,0,1
S1-241132350,S3-693252258,S3,0,0.0,0.2857142857142857,0.0,0.05,0.3047619047619048,0,0,1
S1-293800488,S2-216017077,S2,0,0.0,0.2564102564102564,0.0,0.0,0.36111111111111116,0,0,1
S1-848552348,S3-720589121,S3,0,0.0,0.32558139534883723,0.0,0.0,0.375,0,0,1
S1-989439421,S2-473555704,S2,0,0.0,0.25806451612903225,0.0,0.0,0.3826086956521739,0,0,1
S1-641461831,S2-814201052,S2,0,0.0,0.3137254901960784,0.0,0.0,0.36363636363636365,0,0,1
S1-601359743,S3-166141877,S3,1,0.6666666666666666,0.9090909090909091,0.8155916947154872,0.46153846153846156,0.5871559633027523,0,0,1
S1-978195356,S2-165675300,S2,0,0.0,0.35,0.0,0.0,0.37735849056603776,0,0,1
S1-565373083,S2-346168902,S2,1,0.0,0.9019607843137255,0.0,0.75,0.8888888888888888,0,0,1
S1-17984970,S2-465181548,S2,1,0.5,0.8571428571428572,0.6059486913112224,0.6666666666666666,0.5357142857142857,0,0,1
S1-822613425,S3-604588892,S3,0,0.0,0.3111111111111111,0.0,0.0,0.3142857142857143,0,0,1
S1-670129183,S3-657234963,S3,0,0.0,0.24390243902439024,0.0,0.0,0.36363636363636365,0,0,1
S1-207687743,S3-237425318,S3,1,1.0,1.0,1.0,0.3076923076923077,0.3846153846153846,1,0,1
S1-590850466,S2-307347172,S2,0,0.0,0.4444444444444444,0.0,0.0,0.30379746835443033,0,0,1
S1-113671082,S2-505703119,S2,0,0.0,0.2857142857142857,0.0,0.038461538461538464,0.3668639053254438,0,0,1
S1-64646896,S3-254630127,S3,0,0.0,0.6428571428571428,0.0,0.0,0.35668789808917206,0,0,1
S1-170860733,S3-74011551,S3,0,0.0,0.19512195121951215,0.0,0.07692307692307693,0.45714285714285713,0,0,1
S1-625548778,S3-909418768,S3,0,0.0,0.26086956521739135,0.0,0.0,0.25,0,0,1
S1-43789067,S3-491327399,S3,1,0.5,0.9411764705882352,0.6346464155445695,0.2727272727272727,0.7397260273972602,0,0,1
S1-864148735,S2-122718553,S2,0,0.0,0.0,0.0,0.0,0.39766081871345027,0,0,1
S1-522906208,S3-5491979,S3,0,0.0,0.36363636363636365,0.0,0.0,0.37419354838709673,0,0,1
S1-471630041,S3-872166353,S3,1,1.0,1.0,1.0000000000000002,0.42857142857142855,0.8611111111111112,1,0,1
S1-909912516,S2-120492441,S2,0,0.0,0.0,0.0,0.12,0.45517241379310347,0,0,1
S1-487994874,S3-574809047,S3,1,1.0,1.0,1.0,0.8571428571428571,0.9570552147239265,1,0,1
S1-710099238,S3-502454188,S3,0,0.0,0.4,0.0,0.0,0.2816901408450704,0,0,1
S1-666873606,S2-2322929,S2,1,0.3333333333333333,0.7272727272727273,0.582793867471923,0.7272727272727273,0.5481481481481482,0,0,1
S1-946136758,S2-933280321,S2,0,0.0,0.0,0.0,0.03333333333333333,0.3827751196172249,0,0,1
S1-215206193,S3-754905418,S3,0,0.0,0.3157894736842105,0.0,0.0,0.3589743589743589,0,0,1
S1-495204242,S3-105384307,S3,0,0.0,0.368421052631579,0.0,0.0,0.40540540540540543,0,0,1
S1-782919409,S2-133137333,S2,1,1.0,1.0,1.0000000000000002,0.6666666666666666,0.96,1,0,1
S1-382113803,S2-602152797,S2,1,1.0,1.0,1.0,0.8333333333333334,0.9166666666666665,1,0,1
S1-795980653,S3-589916529,S3,1,0.0,0.90625,0.0,0.6111111111111112,0.6909090909090909,0,0,1
S1-963439821,S2-30253333,S2,0,0.0,0.21052631578947367,0.0,0.0,0.29032258064516125,0,0,1
S1-647294104,S3-70291251,S3,0,0.0,0.33333333333333337,0.0,0.0,0.28985507246376807,0,0,1
S1-275558225,S2-882627768,S2,0,0.0,0.30434782608695654,0.0,0.0,0.2807017543859649,0,0,1
S1-952623817,S2-715349822,S2,0,0.0,0.0,0.0,0.03225806451612903,0.37349397590361444,0,0,1
S1-99328853,S3-122305962,S3,1,1.0,1.0,1.0,0.0,0.0,1,1,1
S1-86888227,S2-439560011,S2,0,0.0,0.25806451612903225,0.0,0.0,0.32307692307692304,0,0,1
S1-530113118,S2-695802059,S2,0,0.0,0.2142857142857143,0.0,0.0,0.3448275862068966,0,0,1
S1-637801446,S3-659887160,S3,0,0.0,0.3076923076923077,0.0,0.0,0.3846153846153846,0,0,1
S1-526443402,S2-773031467,S2,0,0.0,0.3846153846153846,0.0,0.047619047619047616,0.48,0,0,1
S1-23489196,S2-118233246,S2,0,0.0,0.2666666666666667,0.0,0.045454545454545456,0.36923076923076925,0,0,1
S1-475391366,S3-730766762,S3,0,0.0,0.33333333333333337,0.0,0.0,0.0,0,1,1
S1-808877405,S3-345186412,S3,0,0.0,0.0,0.0,0.09523809523809523,0.368421052631579,0,0,1
S1-847023979,S2-725446855,S2,1,0.3333333333333333,0.8888888888888888,0.43285914078377197,0.75,0.5633802816901409,0,0,1
S1-408762170,S2-30629309,S2,0,0.0,0.4,0.0,0.0,0.32835820895522383,0,0,1
S1-903741903,S2-410961683,S2,0,0.0,0.3076923076923077,0.0,0.034482758620689655,0.4157303370786517,0,0,1
S1-721902374,S2-613240242,S2,0,0.0,0.4,0.0,0.08333333333333333,0.3561643835616438,0,0,1
S1-793099516,S2-347285148,S2,0,0.0,0.2941176470588235,0.0,0.0,0.326530612244898,0,0,1
S1-214896406,S3-258412426,S3,0,0.0,0.2941176470588235,0.0,0.07142857142857142,0.39583333333333337,0,0,1
S1-450016106,S3-63860508,S3,0,0.0,0.32432432432432434,0.0,0.0,0.4285714285714286,0,0,1
S1-456759022,S2-180976842,S2,0,0.0,0.0,0.0,0.0,0.45283018867924535,0,0,1
S1-444974900,S3-457384417,S3,1,1.0,1.0,1.0000000000000002,0.6363636363636364,0.8490566037735848,1,0,1
S1-774048928,S2-342391730,S2,1,0.0,0.896551724137931,0.0,1.0,1.0,0,0,1
S1-666083476,S2-491023912,S2,0,0.0,0.2692307692307693,0.0,0.1111111111111111,0.5517241379310345,0,0,1
S1-457308700,S3-867660980,S3,1,1.0,0.7619047619047619,0.9443076253696858,0.6666666666666666,0.9508196721311475,0,0,1
S1-403549289,S3-9968746,S3,0,0.0,0.39130434782608686,0.0,0.0,0.3296703296703297,0,0,1
S1-237753477,S3-632239832,S3,1,1.0,1.0,1.0,0.6666666666666666,0.8529411764705883,1,0,1
S1-810165368,S3-703840031,S3,0,0.0,0.39130434782608686,0.0,0.0,0.3666666666666667,0,0,1
S1-196082361,S2-354056563,S2,0,0.0,0.3589743589743589,0.0,0.047619047619047616,0.3875968992248062,0,0,1
S1-686917858,S2-146308561,S2,0,0.0,0.30434782608695654,0.0,0.0,0.32727272727272727,0,0,1
S1-247599229,S2-787995294,S2,1,1.0,1.0,1.0,0.8,0.7916666666666665,1,0,1
S1-972289989,S3-947405097,S3,1,1.0,1.0,1.0000000000000002,0.5,0.8620689655172413,1,0,1
S1-613863405,S2-480413850,S2,0,0.0,0.1842105263157895,0.0,0.0,0.36065573770491793,0,0,1
S1-753924643,S3-816637025,S3,0,0.0,0.3703703703703704,0.0,0.0,0.3970588235294118,0,0,1
S1-24781781,S2-36687064,S2,0,0.0,0.3829787234042554,0.0,0.0,0.34375,0,0,1
S1-240633677,S2-686134444,S2,1,0.75,0.7692307692307692,0.8116732992218413,0.42857142857142855,0.5490196078431373,0,0,1
S1-864540074,S2-561248411,S2,1,1.0,1.0,1.0,0.5,0.8169014084507044,1,0,1
S1-364825847,S2-839863527,S2,0,0.0,0.2790697674418605,0.0,0.0,0.2857142857142857,0,0,1
S1-5789226,S3-271428008,S3,0,0.0,0.13793103448275867,0.0,0.0,0.2962962962962963,0,0,1
S1-87506913,S3-599913325,S3,0,0.0,0.2264150943396226,0.0,0.0,0.32258064516129037,0,0,1
S1-494520205,S2-315824616,S2,1,1.0,1.0,1.0,0.5714285714285714,0.9090909090909091,1,0,1
S1-813391097,S3-714228205,S3,1,1.0,1.0,1.0,0.6428571428571429,0.9064748201438849,1,0,1
S1-295787512,S3-107741082,S3,0,0.0,0.3157894736842105,0.0,0.0,0.4285714285714286,0,0,1
S1-781134008,S3-484233499,S3,1,0.0,0.0,0.0,0.2,0.28125,0,0,1
S1-539677935,S3-459659732,S3,0,0.0,0.30000000000000004,0.0,0.0,0.3384615384615385,0,0,1
S1-206420143,S2-966222960,S2,0,0.0,0.45714285714285713,0.0,0.0,0.34951456310679613,0,0,1
S1-600282593,S3-926274762,S3,0,0.0,0.25,0.0,0.05263157894736842,0.4426229508196722,0,0,1
S1-846597271,S3-802730363,S3,0,0.0,0.34042553191489366,0.0,0.0,0.2954545454545454,0,0,1
S1-771554909,S3-901411266,S3,0,0.0,0.3529411764705882,0.0,0.0,0.3448275862068966,0,0,1
S1-680217275,S2-73126487,S2,1,0.0,0.25,0.0,0.4,0.49090909090909096,0,0,1
S1-976138072,S2-548331001,S2,0,0.0,0.2777777777777778,0.0,0.0,0.39344262295081966,0,0,1
S1-208154720,S3-529003685,S3,0,0.0,0.3783783783783784,0.0,0.0,0.25,0,0,1
S1-92494629,S2-499302472,S2,0,0.0,0.375,0.0,0.0,0.33898305084745756,0,0,1
S1-200172012,S2-374956611,S2,1,0.4,0.4761904761904761,0.5377247775269758,0.7142857142857143,0.9696969696969697,0,0,1
S1-385500689,S3-659634539,S3,0,0.0,0.36363636363636365,0.0,0.1111111111111111,0.5384615384615384,0,0,1
S1-957395766,S3-133045625,S3,0,0.0,0.34285714285714286,0.0,0.0,0.32258064516129037,0,0,1
S1-459848962,S2-300705240,S2,0,0.0,0.23076923076923073,0.0,0.0,0.29850746268656714,0,0,1
S1-968458487,S2-26403064,S2,1,0.3333333333333333,0.8571428571428572,0.31939820975763206,0.7142857142857143,0.972972972972973,0,0,1
S1-353262875,S3-708100596,S3,0,0.0,0.5333333333333333,0.0,0.03571428571428571,0.3448275862068966,0,0,1
S1-644427564,S3-53388445,S3,1,0.0,0.75,0.0,0.5555555555555556,0.8222222222222222,0,0,1
S1-786630963,S2-620236610,S2,0,0.0,0.2857142857142857,0.0,0.0,0.3076923076923077,0,0,1
S1-284764597,S2-851005780,S2,1,1.0,1.0,1.0,0.7142857142857143,0.8615384615384616,1,0,1
S1-44574788,S3-158092977,S3,0,0.0,0.48484848484848486,0.0,0.0,0.3464566929133859,0,0,1
S1-519849557,S3-266640858,S3,0,0.0,0.3666666666666667,0.0,0.0,0.38235294117647056,0,0,1
S1-658462758,S2-187747461,S2,0,0.0,0.37209302325581395,0.0,0.0,0.28205128205128205,0,0,1
S1-315476460,S2-742938151,S2,0,0.0,0.3571428571428571,0.0,0.04,0.38095238095238093,0,0,1
S1-345328035,S2-689622309,S2,0,0.0,0.42105263157894735,0.0,0.0,0.35,0,0,1
S1-996047025,S3-877144014,S3,0,0.0,0.30000000000000004,0.0,0.0,0.3703703703703704,0,0,1
S1-572958866,S2-393200053,S2,0,0.0,0.25,0.0,0.1,0.36065573770491793,0,0,1
S1-742088687,S2-350744385,S2,0,0.0,0.08695652173913049,0.0,0.0,0.3548387096774194,0,0,1
S1-970860111,S3-712281503,S3,0,0.0,0.38095238095238093,0.0,0.0,0.2909090909090909,0,0,1
S1-694992053,S3-593586026,S3,0,0.0,0.3529411764705882,0.0,0.0,0.36363636363636365,0,0,1
S1-10434314,S2-165484752,S2,0,0.0,0.25806451612903225,0.0,0.0,0.3728813559322034,0,0,1
S1-788374676,S2-645707343,S2,0,0.0,0.4705882352941176,0.0,0.0,0.32258064516129037,0,0,1
S1-259387651,S2-753778131,S2,0,0.0,0.36363636363636365,0.0,0.0,0.42105263157894735,0,0,1
S1-813619594,S2-833104516,S2,0,0.0,0.34782608695652173,0.0,0.0,0.4,0,0,1
S1-366560720,S3-877852197,S3,0,0.0,0.31999999999999995,0.0,0.2,0.32098765432098764,0,0,1
S1-546428850,S3-442980996,S3,1,1.0,1.0,1.0000000000000002,0.25,0.38636363636363635,1,0,1
S1-341768283,S2-179237533,S2,0,0.0,0.2909090909090909,0.0,0.0,0.2647058823529411,0,0,1
S1-376719357,S3-694957382,S3,0,0.0,0.24390243902439024,0.0,0.0,0.31999999999999995,0,0,1
S1-256074536,S2-476300001,S2,0,0.0,0.2666666666666667,0.0,0.0,0.29333333333333333,0,0,1
S1-360687929,S3-260068975,S3,0,0.0,0.3870967741935484,0.0,0.0,0.3278688524590164,0,0,1
S1-620108729,S2-562801058,S2,0,0.0,0.31999999999999995,0.0,0.0,0.40476190476190477,0,0,1
S1-113228646,S2-160659613,S2,0,0.0,0.2941176470588235,0.0,0.0,0.3571428571428571,0,0,1
S1-898054877,S2-458649111,S2,0,0.0,0.33333333333333337,0.0,0.0,0.375,0,0,1
S1-433652292,S3-307641026,S3,0,0.0,0.30188679245283023,0.0,0.0,0.33587786259541985,0,0,1
S1-976493247,S3-68499694,S3,0,0.0,0.326530612244898,0.0,0.0,0.2816901408450704,0,0,1
S1-445816333,S2-384881014,S2,0,0.0,0.33333333333333337,0.0,0.0,0.3695652173913043,0,0,1
S1-298385869,S3-263299976,S3,0,0.0,0.22857142857142854,0.0,0.0,0.33333333333333337,0,0,1
S1-195830135,S3-357973247,S3,0,0.0,0.41379310344827597,0.0,0.0,0.27586206896551724,0,0,1
S1-771685061,S3-98848335,S3,0,0.0,0.33333333333333337,0.0,0.0,0.3047619047619048,0,0,1
S1-48291245,S2-915612287,S2,0,0.0,0.4651162790697675,0.0,0.0,0.0,0,1,1
S1-208545993,S3-289220784,S3,0,0.0,0.13636363636363635,0.0,0.06666666666666667,0.3076923076923077,0,0,1
S1-835750458,S3-508171292,S3,1,1.0,1.0,1.0,0.3076923076923077,0.5892857142857143,1,0,1
S1-434351134,S3-504599896,S3,0,0.0,0.38095238095238093,0.0,0.0,0.2571428571428571,0,0,1
S1-88516715,S2-145792733,S2,1,1.0,1.0,1.0000000000000002,0.5454545454545454,0.7472527472527473,1,0,1
S1-584121983,S3-582621824,S3,1,1.0,1.0,1.0,0.08333333333333333,0.45714285714285713,1,0,1
S1-605461464,S3-208886983,S3,0,0.0,0.0,0.0,0.0,0.36363636363636365,0,0,1
S1-928969393,S3-870488887,S3,0,0.0,0.368421052631579,0.0,0.0,0.3008849557522124,0,0,1
S1-611069427,S2-61995728,S2,0,0.0,0.25,0.0,0.0,0.3529411764705882,0,0,1
S1-405422778,S3-736950197,S3,1,1.0,1.0,1.0000000000000002,0.0,0.0,1,1,1
S1-930540556,S3-759252959,S3,1,0.0,0.0,0.0,0.4666666666666667,0.7,0,0,1
S1-772466198,S2-804101066,S2,0,0.14285714285714285,0.3703703703703704,0.07022081140687311,0.0,0.33333333333333337,0,0,1
S1-391501590,S3-682759646,S3,0,0.0,0.36734693877551017,0.0,0.0,0.3157894736842105,0,0,1
S1-849934290,S2-821878027,S2,0,0.0,0.0,0.0,0.0,0.36641221374045807,0,0,1
S1-642798644,S2-447455763,S2,0,0.0,0.16000000000000003,0.0,0.0,0.29032258064516125,0,0,1
S1-504895614,S2-952460439,S2,0,0.0,0.2666666666666667,0.0,0.045454545454545456,0.4275862068965517,0,0,1
S1-531866426,S2-574639417,S2,0,0.0,0.24242424242424243,0.0,0.0,0.31034482758620685,0,0,1
S1-905004692,S2-633590819,S2,1,0.6666666666666666,0.8571428571428572,0.7255626557202517,0.6666666666666666,0.8461538461538461,0,0,1
